BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO EN LEER- OF VERBLIJFSJAAR;LWOO INDICATIE;VMBO SECTOR;AFDELING;ELEMENTCODE;OPLEIDINGSNAAM;LEER- OF VERBLIJFSJAAR 1 - MAN;LEER- OF VERBLIJFSJAAR 1 - VROUW;LEER- OF VERBLIJFSJAAR 2 - MAN;LEER- OF VERBLIJFSJAAR 2 - VROUW;LEER- OF VERBLIJFSJAAR 3 - MAN;LEER- OF VERBLIJFSJAAR 3 - VROUW;LEER- OF VERBLIJFSJAAR 4 - MAN;LEER- OF VERBLIJFSJAAR 4 - VROUW;LEER- OF VERBLIJFSJAAR 5 - MAN;LEER- OF VERBLIJFSJAAR 5 - VROUW;LEER- OF VERBLIJFSJAAR 6 - MAN;LEER- OF VERBLIJFSJAAR 6 - VROUW
01XL;00;Strabrechtcollege;GELDROP;Noord-Brabant;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;4;0;0;0;0
01XL;00;Strabrechtcollege;GELDROP;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;1;1;1;3;1;2
01XL;00;Strabrechtcollege;GELDROP;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;0;0;0;0;2
01XL;00;Strabrechtcollege;GELDROP;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;9;14;15;8;7;8
01XL;00;Strabrechtcollege;GELDROP;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;1;5;1;4;1;0
01XL;00;Strabrechtcollege;GELDROP;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;1;2;8
01XL;00;Strabrechtcollege;GELDROP;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0279;VWO-GYM Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;0;0;1
01XL;00;Strabrechtcollege;GELDROP;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;0;8;5;15;5;13
01XL;00;Strabrechtcollege;GELDROP;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;1;4;2;4;0;1
01XL;00;Strabrechtcollege;GELDROP;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;16;9;4;2;8;1
01XL;00;Strabrechtcollege;GELDROP;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;7;6;1;1;0;0
01XL;00;Strabrechtcollege;GELDROP;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;1;1;2;4;10;4
01XL;00;Strabrechtcollege;GELDROP;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0274;VWO-GYM Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;4;3;3;3
01XL;00;Strabrechtcollege;GELDROP;Noord-Brabant;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4011;VWO-ATH NW naar VAVO;0;0;0;0;0;0;0;0;0;0;0;1
01XN;00;Almere College;KAMPEN;Overijssel;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;1;1;0;0;0;0;0;0;0;0;0
01XN;00;Almere College;KAMPEN;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;4;3;5;2;0;0;0;0;0;0;0;0
01XN;00;Almere College;KAMPEN;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;8;7;5;8;0;0;0;0;0;0;0;0
01XN;00;Almere College;KAMPEN;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0300;HAVO;17;17;27;20;0;0;0;0;0;0;0;0
01XN;00;Almere College;KAMPEN;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;25;20;32;23;0;0;0;0;0;0;0;0
01XN;00;Almere College;KAMPEN;Overijssel;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;0;1;0;6;0;0
01XN;00;Almere College;KAMPEN;Overijssel;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;9;17;6;9;0;0
01XN;00;Almere College;KAMPEN;Overijssel;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;2;2;3;2;0;0
01XN;00;Almere College;KAMPEN;Overijssel;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;6;0;2;4;0;0
01XN;00;Almere College;KAMPEN;Overijssel;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;1;0;0;0
01XN;00;Almere College;KAMPEN;Overijssel;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;8;3;0;0;0;0;0;0
01XN;00;Almere College;KAMPEN;Overijssel;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;0;0;3;4;0;0;0;0;0;0
01XN;00;Almere College;KAMPEN;Overijssel;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;21;21;0;0;0;0;0;0
01XN;00;Almere College;KAMPEN;Overijssel;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;34;35;23;40;0;0;0;0
01XN;00;Almere College;KAMPEN;Overijssel;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;0;0;1;1;0;0;0;0
01XN;00;Almere College;KAMPEN;Overijssel;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;0;0;0;0;1
01XN;00;Almere College;KAMPEN;Overijssel;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;1;7;3;1;3;1
01XN;00;Almere College;KAMPEN;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;2;0;1;3;0;1
01XN;00;Almere College;KAMPEN;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;0;0;0;1;0;0
01XN;00;Almere College;KAMPEN;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;6;3;2;2;0;0
01XN;00;Almere College;KAMPEN;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;1;0;4;1;0;0
01XN;00;Almere College;KAMPEN;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;0;0;3;1
01XN;00;Almere College;KAMPEN;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0274;VWO-GYM Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;0;0;0;1
01XN;00;Almere College;KAMPEN;Overijssel;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4026;VWO-GYM NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;0;1
01XN;01;Almere College;DRONTEN;Flevoland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0044;Lj LWOO vb op Th/Gm Lw;0;0;1;2;0;0;0;0;0;0;0;0
01XN;01;Almere College;DRONTEN;Flevoland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0011;Ljvb op HAVO/VMBO-Th/Gm Lw;35;42;33;40;0;0;0;0;0;0;0;0
01XN;01;Almere College;DRONTEN;Flevoland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0013;Ljvb op VMBO-Th/Gm Lw;26;31;33;37;0;0;0;0;0;0;0;0
01XN;01;Almere College;DRONTEN;Flevoland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;36;36;31;29;0;0;0;0;0;0;0;0
01XN;01;Almere College;DRONTEN;Flevoland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;0;17;0;1;0;0
01XN;01;Almere College;DRONTEN;Flevoland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;18;4;9;20;0;0
01XN;01;Almere College;DRONTEN;Flevoland;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;8;13;9;9;0;0
01XN;01;Almere College;DRONTEN;Flevoland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;6;2;6;4;0;0
01XN;01;Almere College;DRONTEN;Flevoland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;0;1;0;0;0
01XN;01;Almere College;DRONTEN;Flevoland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;1;0;0;0
01XN;01;Almere College;DRONTEN;Flevoland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;0;0;0;0;22;36;0;0;0;0;0;0
01XN;01;Almere College;DRONTEN;Flevoland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;41;39;0;0;0;0;0;0
01XN;01;Almere College;DRONTEN;Flevoland;VMBO GL lj 3-4;J;Intersect. programma;Technologie Orientatie;3341;LWOO Gemengde Lw Technologie(orientatie);0;0;0;0;1;0;0;0;0;0;0;0
01XN;01;Almere College;DRONTEN;Flevoland;VMBO GL lj 3-4;N;Intersect. programma;Dienstverlening en producten;6931;VMBO GL Dienstverlening en producten;0;0;0;0;0;0;9;1;0;0;0;0
01XN;01;Almere College;DRONTEN;Flevoland;VMBO GL lj 3-4;N;Intersect. programma;Technologie Orientatie;3441;VMBO Gemengde Lw Technologie(orientatie);0;0;0;0;57;49;0;0;0;0;0;0
01XN;01;Almere College;DRONTEN;Flevoland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;0;0;1;0;0;0;0;0
01XN;01;Almere College;DRONTEN;Flevoland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;0;0;28;42;0;0;0;0
01XN;01;Almere College;DRONTEN;Flevoland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;1;1;0;0;0;0
01XN;01;Almere College;DRONTEN;Flevoland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;2;2;3;0;2
01XN;01;Almere College;DRONTEN;Flevoland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;0;0;1;2;0
01XN;01;Almere College;DRONTEN;Flevoland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;5;4;7;6;5;3
01XN;01;Almere College;DRONTEN;Flevoland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;0;1;0
01XN;01;Almere College;DRONTEN;Flevoland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;2;3;5;2;1;8
01XN;01;Almere College;DRONTEN;Flevoland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;1;1;3;0;0;1
01XN;01;Almere College;DRONTEN;Flevoland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;7;4;8;4;10;2
01XN;01;Almere College;DRONTEN;Flevoland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;2;1;3;3;4;0
01XN;01;Almere College;DRONTEN;Flevoland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;0;1;1;0
01XN;01;Almere College;DRONTEN;Flevoland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;0;2
01XN;02;Almere College;KAMPEN;Overijssel;Brugjaar 1-2;J;N.v.t.;N.v.t.;0041;Lj LWOO vb op Bbg Lw;10;6;4;4;0;0;0;0;0;0;0;0
01XN;02;Almere College;KAMPEN;Overijssel;Brugjaar 1-2;J;N.v.t.;N.v.t.;0043;Lj LWOO vb op Kbg Lw;8;3;8;8;0;0;0;0;0;0;0;0
01XN;02;Almere College;KAMPEN;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0031;Ljvb op VMBO-BBg Lw;0;0;2;0;0;0;0;0;0;0;0;0
01XN;02;Almere College;KAMPEN;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0032;Ljvb op VMBO-Kbg Lw;6;1;11;12;0;0;0;0;0;0;0;0
01XN;02;Almere College;KAMPEN;Overijssel;VMBO BL lj 3-4;J;Economie;Economie en ondernemen;6455;LWOO BB Economie en ondernemen;0;0;0;0;0;0;2;3;0;0;0;0
01XN;02;Almere College;KAMPEN;Overijssel;VMBO BL lj 3-4;J;Intersect. programma;Dienstverlening en producten;6955;LWOO BB Dienstverlening en producten;0;0;0;0;2;4;1;2;0;0;0;0
01XN;02;Almere College;KAMPEN;Overijssel;VMBO BL lj 3-4;J;Techniek;Bouwen, wonen en interieur;6055;LWOO BB Bouwen, wonen en interieur;0;0;0;0;2;0;0;0;0;0;0;0
01XN;02;Almere College;KAMPEN;Overijssel;VMBO BL lj 3-4;J;Techniek;Mobiliteit en transport;6255;LWOO BB Mobiliteit en transport;0;0;0;0;3;0;3;1;0;0;0;0
01XN;02;Almere College;KAMPEN;Overijssel;VMBO BL lj 3-4;J;Techniek;Produceren, installeren en energie;6155;LWOO BB Produceren, installeren en energie;0;0;0;0;4;0;1;0;0;0;0;0
01XN;02;Almere College;KAMPEN;Overijssel;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;6655;LWOO BB Zorg en welzijn;0;0;0;0;0;2;0;0;0;0;0;0
01XN;02;Almere College;KAMPEN;Overijssel;VMBO BL lj 3-4;N;Intersect. programma;Dienstverlening en producten;6911;VMBO BB Dienstverlening en producten;0;0;0;0;2;3;0;0;0;0;0;0
01XN;02;Almere College;KAMPEN;Overijssel;VMBO BL lj 3-4;N;Techniek;Mobiliteit en transport;6211;VMBO BB Mobiliteit en transport;0;0;0;0;0;0;1;0;0;0;0;0
01XN;02;Almere College;KAMPEN;Overijssel;VMBO BL lj 3-4;N;Techniek;Produceren, installeren en energie;6111;VMBO BB Produceren, installeren en energie;0;0;0;0;0;0;2;0;0;0;0;0
01XN;02;Almere College;KAMPEN;Overijssel;VMBO KL lj 3-4;J;Economie;Economie en ondernemen;6465;LWOO KB Economie en ondernemen;0;0;0;0;2;1;1;2;0;0;0;0
01XN;02;Almere College;KAMPEN;Overijssel;VMBO KL lj 3-4;J;Intersect. programma;Dienstverlening en producten;6965;LWOO KB Dienstverlening en producten;0;0;0;0;1;0;1;0;0;0;0;0
01XN;02;Almere College;KAMPEN;Overijssel;VMBO KL lj 3-4;J;Techniek;Bouwen, wonen en interieur;6065;LWOO KB Bouwen, wonen en interieur;0;0;0;0;1;1;2;0;0;0;0;0
01XN;02;Almere College;KAMPEN;Overijssel;VMBO KL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;6665;LWOO KB Zorg en welzijn;0;0;0;0;0;4;0;0;0;0;0;0
01XN;02;Almere College;KAMPEN;Overijssel;VMBO KL lj 3-4;N;Economie;Economie en ondernemen;6421;VMBO KB Economie en ondernemen;0;0;0;0;7;2;2;4;0;0;0;0
01XN;02;Almere College;KAMPEN;Overijssel;VMBO KL lj 3-4;N;Intersect. programma;Dienstverlening en producten;6921;VMBO KB Dienstverlening en producten;0;0;0;0;3;4;2;0;0;0;0;0
01XN;02;Almere College;KAMPEN;Overijssel;VMBO KL lj 3-4;N;Techniek;Bouwen, wonen en interieur;6021;VMBO KB Bouwen, wonen en interieur;0;0;0;0;3;0;1;0;0;0;0;0
01XN;02;Almere College;KAMPEN;Overijssel;VMBO KL lj 3-4;N;Techniek;Mobiliteit en transport;6221;VMBO KB Mobiliteit en transport;0;0;0;0;2;1;0;0;0;0;0;0
01XN;02;Almere College;KAMPEN;Overijssel;VMBO KL lj 3-4;N;Techniek;Produceren, installeren en energie;6121;VMBO KB Produceren, installeren en energie;0;0;0;0;5;0;2;0;0;0;0;0
01XN;02;Almere College;KAMPEN;Overijssel;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en welzijn;6621;VMBO KB Zorg en welzijn;0;0;0;0;0;7;0;8;0;0;0;0
01XN;07;Almere College;DRONTEN;Flevoland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0031;Ljvb op VMBO-BBg Lw;12;9;11;13;0;0;0;0;0;0;0;0
01XN;07;Almere College;DRONTEN;Flevoland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;0;0;0;0;1;1;0;0;0;0;0;0
01XN;08;Almere College;DRONTEN;Flevoland;Praktijkonderwijs alle vj;N;N.v.t.;N.v.t.;0090;Praktijkonderwijs;9;8;12;9;10;10;8;6;2;10;2;3
01XN;09;Almere College;DRONTEN;Flevoland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0041;Lj LWOO vb op Bbg Lw;10;13;16;6;0;0;0;0;0;0;0;0
01XN;09;Almere College;DRONTEN;Flevoland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0043;Lj LWOO vb op Kbg Lw;6;6;11;6;0;0;0;0;0;0;0;0
01XN;09;Almere College;DRONTEN;Flevoland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0031;Ljvb op VMBO-BBg Lw;4;3;1;5;0;0;0;0;0;0;0;0
01XN;09;Almere College;DRONTEN;Flevoland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0032;Ljvb op VMBO-Kbg Lw;15;13;12;13;0;0;0;0;0;0;0;0
01XN;09;Almere College;DRONTEN;Flevoland;VMBO BL lj 3-4;J;Economie;Economie en ondernemen;6455;LWOO BB Economie en ondernemen;0;0;0;0;0;1;2;1;0;0;0;0
01XN;09;Almere College;DRONTEN;Flevoland;VMBO BL lj 3-4;J;Techniek;Produceren, installeren en energie;6155;LWOO BB Produceren, installeren en energie;0;0;0;0;11;1;11;0;0;0;0;0
01XN;09;Almere College;DRONTEN;Flevoland;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;6655;LWOO BB Zorg en welzijn;0;0;0;0;6;12;3;2;0;0;0;0
01XN;09;Almere College;DRONTEN;Flevoland;VMBO BL lj 3-4;N;Economie;Economie en ondernemen;6411;VMBO BB Economie en ondernemen;0;0;0;0;0;1;0;1;0;0;0;0
01XN;09;Almere College;DRONTEN;Flevoland;VMBO BL lj 3-4;N;Techniek;Produceren, installeren en energie;6111;VMBO BB Produceren, installeren en energie;0;0;0;0;3;0;1;0;0;0;0;0
01XN;09;Almere College;DRONTEN;Flevoland;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en welzijn;6611;VMBO BB Zorg en welzijn;0;0;0;0;0;3;1;1;0;0;0;0
01XN;09;Almere College;DRONTEN;Flevoland;VMBO KL lj 3-4;J;Economie;Economie en ondernemen;6465;LWOO KB Economie en ondernemen;0;0;0;0;0;1;3;2;0;0;0;0
01XN;09;Almere College;DRONTEN;Flevoland;VMBO KL lj 3-4;J;Techniek;Produceren, installeren en energie;6165;LWOO KB Produceren, installeren en energie;0;0;0;0;4;0;5;0;0;0;0;0
01XN;09;Almere College;DRONTEN;Flevoland;VMBO KL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;6665;LWOO KB Zorg en welzijn;0;0;0;0;2;7;1;4;0;0;0;0
01XN;09;Almere College;DRONTEN;Flevoland;VMBO KL lj 3-4;N;Economie;Economie en ondernemen;6421;VMBO KB Economie en ondernemen;0;0;0;0;1;2;7;8;0;0;0;0
01XN;09;Almere College;DRONTEN;Flevoland;VMBO KL lj 3-4;N;Techniek;Produceren, installeren en energie;6121;VMBO KB Produceren, installeren en energie;0;0;0;0;14;2;10;0;0;0;0;0
01XN;09;Almere College;DRONTEN;Flevoland;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en welzijn;6621;VMBO KB Zorg en welzijn;0;0;0;0;5;9;0;16;0;0;0;0
01XN;10;Almere College;KAMPEN;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0031;Ljvb op VMBO-BBg Lw;24;2;24;9;0;0;0;0;0;0;0;0
01XN;10;Almere College;KAMPEN;Overijssel;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;0;0;0;0;9;0;0;0;0;0;0;0
02AN;00;Fons Vitae Lyceum;AMSTERDAM;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;116;80;0;0;0;0;0;0;0;0;0;0
02AN;00;Fons Vitae Lyceum;AMSTERDAM;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0017;Ljvb op VWO;0;0;45;39;0;0;0;0;0;0;0;0
02AN;00;Fons Vitae Lyceum;AMSTERDAM;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;13;13;0;0;0;0;0;0;0;0
02AN;00;Fons Vitae Lyceum;AMSTERDAM;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0300;HAVO;0;0;44;27;0;0;0;0;0;0;0;0
02AN;00;Fons Vitae Lyceum;AMSTERDAM;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;2;4;1;8;0;0
02AN;00;Fons Vitae Lyceum;AMSTERDAM;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;36;14;17;10;0;0
02AN;00;Fons Vitae Lyceum;AMSTERDAM;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0379;HAVO Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;2;0;0
02AN;00;Fons Vitae Lyceum;AMSTERDAM;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;11;7;11;10;0;0
02AN;00;Fons Vitae Lyceum;AMSTERDAM;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;19;2;2;2;0;0
02AN;00;Fons Vitae Lyceum;AMSTERDAM;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;5;4;0;0
02AN;00;Fons Vitae Lyceum;AMSTERDAM;Noord-Holland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;1;0;0;0;0
02AN;00;Fons Vitae Lyceum;AMSTERDAM;Noord-Holland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;1;0;0
02AN;00;Fons Vitae Lyceum;AMSTERDAM;Noord-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;42;44;0;0;0;0;0;0
02AN;00;Fons Vitae Lyceum;AMSTERDAM;Noord-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;0;0;13;15;0;0;0;0;0;0
02AN;00;Fons Vitae Lyceum;AMSTERDAM;Noord-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;46;23;0;0;0;0;0;0
02AN;00;Fons Vitae Lyceum;AMSTERDAM;Noord-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;0;2;11;2;11
02AN;00;Fons Vitae Lyceum;AMSTERDAM;Noord-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;0;0;3;0;3
02AN;00;Fons Vitae Lyceum;AMSTERDAM;Noord-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;9;33;18;17;7;4
02AN;00;Fons Vitae Lyceum;AMSTERDAM;Noord-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;0;0;3;2;1;0
02AN;00;Fons Vitae Lyceum;AMSTERDAM;Noord-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;0;6;8
