BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO EN LEER- OF VERBLIJFSJAAR;LWOO INDICATIE;VMBO SECTOR;AFDELING;ELEMENTCODE;OPLEIDINGSNAAM;LEER- OF VERBLIJFSJAAR 1 - MAN;LEER- OF VERBLIJFSJAAR 1 - VROUW;LEER- OF VERBLIJFSJAAR 2 - MAN;LEER- OF VERBLIJFSJAAR 2 - VROUW;LEER- OF VERBLIJFSJAAR 3 - MAN;LEER- OF VERBLIJFSJAAR 3 - VROUW;LEER- OF VERBLIJFSJAAR 4 - MAN;LEER- OF VERBLIJFSJAAR 4 - VROUW;LEER- OF VERBLIJFSJAAR 5 - MAN;LEER- OF VERBLIJFSJAAR 5 - VROUW;LEER- OF VERBLIJFSJAAR 6 - MAN;LEER- OF VERBLIJFSJAAR 6 - VROUW
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VMBO KL lj 3-4;N;Intersect. programma;Dienstverlening en producten;6921;VMBO KB Dienstverlening en producten;0;0;0;0;20;11;0;0;0;0;0;0
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;1;0;0;0;0;0;0;0
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;0;0;7;14;45;31;0;0;0;0
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;1;1;0;0;0;0
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;1;0;0;2;0;1
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;1;2;3;0;7;1
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;4;4;1;1;1;3
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;0;2;1
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;5;4;5;5;5;0
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;3;4;2;0;2;7
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;3;3;0;1;1;2
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;4;8;3;2;3;2
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;3;0;5;1
16YV;0;Pantarijn SGM;WAGENINGEN;Gelderland;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;4;4;0;0;0;0;0;0;0;0
16YV;0;Pantarijn SGM;WAGENINGEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;23;Ljvb op VMBO-Alle Lw;9;10;4;0;0;0;0;0;0;0;0;0
16YV;0;Pantarijn SGM;WAGENINGEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;0;0;32;50;0;0;0;0;0;0;0;0
16YV;0;Pantarijn SGM;WAGENINGEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;200;VWO-GYMNASIUMSTROOM;38;42;44;43;0;0;0;0;0;0;0;0
16YV;0;Pantarijn SGM;WAGENINGEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;300;HAVO;64;72;53;53;0;0;0;0;0;0;0;0
16YV;0;Pantarijn SGM;WAGENINGEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;22;27;26;26;0;0;0;0;0;0;0;0
16YV;0;Pantarijn SGM;WAGENINGEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;373;HAVO Prf Cul/Maat;0;0;0;0;0;0;1;13;2;6;0;0
16YV;0;Pantarijn SGM;WAGENINGEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;372;HAVO Prf Ec/Maat;0;0;0;0;0;0;30;22;18;25;0;0
16YV;0;Pantarijn SGM;WAGENINGEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;11;27;10;22;0;0
16YV;0;Pantarijn SGM;WAGENINGEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;370;HAVO Prf Nat/Tech;0;0;0;0;0;0;22;10;20;2;0;0
